2024/02/19 13:23:54 [error] 56884#0: *212849 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7435/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212850 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7434/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212851 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7433/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212852 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7432/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212853 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7431/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212854 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7430/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212855 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7428/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212856 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7427/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212857 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7426/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
2024/02/19 13:23:54 [error] 56884#0: *212858 connect() to unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket failed (61: Connection refused) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/orbemorder/v1/add-explore-points/1/projectile/7425/health HTTP/1.0", upstream: "fastcgi://unix:/Users/scottadrian/Library/Application Support/Local/run/J6MN56BGZ/php/php-fpm.socket:", host: "orbemorder.local", referrer: "https://orbemorder.local/explore/"
